loading policy + frozen prior...
config: {'steps': 5000, 'batch': 128, 'lr': 0.0001, 'max_len': 100, 'temp': 1.0, 'beta_kl': 0.02, 'target_kl': 3.0, 'beta_kl_min': 0.001, 'beta_kl_max': 20.0, 'kl_adapt_factor': 1.5, 'ppo_epochs': 4, 'clip_eps': 0.2, 'lambda_unc': 1.0, 'baseline_momentum': 0.95, 'threshold_window_batches': 20, 'threshold_percentile': 70.0, 'threshold_update_every': 50, 'threshold_init': 0.0, 'log_every': 20, 'save_every': 250, 'out': 'checkpoints/rl_baseline_v3', 'seed': 42}
reward model scheme=A_primary threshold=8.0 lambda_unc=1.0 invalid_reward=-1.0

  step      loss   reward    tau   p_act    unc      kl   beta  valid%  uniq% scaf/uniq  >tau% AD%(top)    sec
  3380   -0.1126   -0.149  0.000   0.051  0.200   2.186  0.005   100.0  100.0     0.766    0.0    100.0   0.45
  3400   -0.0520   -0.131  0.000   0.039  0.170   3.069  0.003   100.0  100.0     0.727    0.0     75.0   0.42
  3420   -0.0226   -0.119  0.000   0.029  0.147   3.617  0.003   100.0   99.2     0.661    0.0     91.7   0.43
  3440    0.1107   -0.124  0.000   0.035  0.159   3.118  0.086   100.0  100.0     0.617    0.0    100.0   0.44
  3460   -0.0683   -0.154  0.000   0.044  0.190   2.064  0.026    99.2   99.2     0.770    0.0     83.3   0.47
  3480   -0.0498   -0.141  0.000   0.042  0.183   2.271  0.005   100.0  100.0     0.727    0.0    100.0   0.56
  3500   -0.0266   -0.120  0.000   0.029  0.141   3.868  0.005    99.2   97.6     0.581    0.0     83.3   0.66
      saved checkpoint @ step 3500 | examples: ['CCCCCCCCCCCCCCCCCCCCCCCCCCC', 'CCCCCCCCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O', 'CCCc1cccc(OC)c1', 'O=C(O)CCc1ccccc1', 'C[C@@H](NC(=O)C1CCCCC1)c1ncc(-c2ccc3c(c2)OCO3)o1']
  3520    0.1521   -0.093  0.000   0.020  0.113   4.480  0.058   100.0   96.9     0.500    0.0     91.7   0.70
  3540    0.0135   -0.155  0.000   0.051  0.199   2.207  0.058    99.2  100.0     0.811    0.0     91.7   0.67
  3560   -0.0413   -0.133  0.000   0.042  0.175   2.543  0.017   100.0  100.0     0.719    0.0     83.3   0.73
  3580   -0.0173   -0.130  0.000   0.041  0.170   2.850  0.017   100.0   98.4     0.651    0.0     83.3   0.65
  3600   -0.0118   -0.120  0.000   0.032  0.152   3.154  0.017   100.0   98.4     0.659    0.0     75.0   0.68
  3620   -0.0035   -0.122  0.000   0.031  0.145   3.305  0.017    99.2  100.0     0.528    0.0     75.0   0.67
  3640   -0.0070   -0.116  0.000   0.038  0.153   3.230  0.017   100.0   98.4     0.635    0.8     83.3   0.77
  3660    0.0194   -0.107  0.000   0.028  0.127   3.964  0.026    99.2   96.1     0.541    0.0     83.3   0.43
  3680    0.0001   -0.115  0.000   0.031  0.146   3.192  0.026   100.0   97.7     0.624    0.0    100.0   0.47
  3700    0.0026   -0.123  0.000   0.035  0.158   3.063  0.026   100.0   98.4     0.659    0.0     91.7   0.45
  3720    0.0104   -0.145  0.000   0.037  0.166   2.817  0.026    98.4  100.0     0.683    0.0     75.0   0.45
  3740   -0.0033   -0.130  0.000   0.037  0.166   2.768  0.026   100.0  100.0     0.648    0.0    100.0   0.44
      saved checkpoint @ step 3750 | examples: ['O=P(O)(O)C(SCc1ccccc1)P(=O)(O)O', 'COc1ccc(CCc2nnc(SCc3ccc(Cl)cc3)o2)cc1OC', 'CC(=O)Oc1ccccc1OC(C)=O', 'CC1CN(Cc2ccccc2)C(=O)N1c1ccc(F)cc1', 'NCCc1ccc(Br)cc1']
  3760   -0.0040   -0.131  0.000   0.038  0.169   2.621  0.026   100.0   99.2     0.732    0.0     91.7   0.46
  3780   -0.0034   -0.131  0.000   0.039  0.155   2.773  0.026    98.4   99.2     0.688    0.8     83.3   0.45
  3800    0.0071   -0.134  0.000   0.035  0.153   3.101  0.026    98.4   97.6     0.667    0.0     75.0   0.46
  3820   -0.0020   -0.131  0.000   0.038  0.161   2.777  0.026    99.2   96.9     0.667    0.0     83.3   0.47
  3840   -0.0037   -0.126  0.000   0.036  0.162   2.828  0.026   100.0   97.7     0.656    0.0     91.7   0.45
  3860   -0.0023   -0.130  0.000   0.039  0.161   2.770  0.026    99.2   98.4     0.648    0.0     75.0   0.45
  3880    0.0126   -0.146  0.000   0.037  0.167   2.847  0.026    98.4   98.4     0.702    0.0     83.3   0.46
  3900    0.0042   -0.126  0.000   0.037  0.156   3.226  0.026    99.2   98.4     0.648    0.0     91.7   0.45
  3920   -0.0035   -0.119  0.000   0.035  0.154   3.045  0.026   100.0   97.7     0.616    0.0     91.7   0.46
  3940   -0.0091   -0.127  0.000   0.037  0.164   2.611  0.026   100.0   98.4     0.635    0.0    100.0   0.44
  3960   -0.0050   -0.120  0.000   0.035  0.155   2.971  0.026   100.0  100.0     0.609    0.0     91.7   0.46
  3980   -0.0053   -0.112  0.000   0.030  0.142   3.264  0.026   100.0   97.7     0.544    0.0     83.3   0.45
  4000   -0.0072   -0.130  0.000   0.037  0.167   2.559  0.026   100.0  100.0     0.703    0.0     91.7   0.50
      saved checkpoint @ step 4000 | examples: ['Cc1ccc([N+](=O)[O-])cc1NC(=O)N(C)Cc1ccnn1C', 'NNC(=O)c1cccc(I)c1', 'COc1ccc(CNC(=O)Cc2cccs2)cc1', 'NC(=S)N/N=C/c1ccc(-c2cccc(F)c2)o1', 'CN(C)c1cccc(C(=O)NNC(=O)Nc2ccc(Cl)cc2)c1']
  4020    0.0011   -0.125  0.000   0.034  0.160   3.001  0.026   100.0   98.4     0.690    0.0     83.3   0.51
  4040    0.0002   -0.129  0.000   0.043  0.172   2.781  0.026   100.0   98.4     0.651    0.0     75.0   0.46
  4060    0.0028   -0.133  0.000   0.037  0.162   2.771  0.026    99.2   98.4     0.672    0.0     91.7   0.44
  4080   -0.0053   -0.121  0.000   0.036  0.158   2.922  0.026   100.0   98.4     0.619    0.0     91.7   0.46
  4100   -0.0029   -0.128  0.000   0.039  0.167   2.706  0.026   100.0  100.0     0.672    0.0     75.0   0.45
  4120   -0.0048   -0.131  0.000   0.040  0.171   2.435  0.026   100.0   99.2     0.669    0.0     91.7   0.45
  4140    0.0052   -0.139  0.000   0.041  0.164   2.597  0.026    98.4   96.8     0.664    0.0    100.0   0.54
  4160    0.0013   -0.136  0.000   0.045  0.181   2.586  0.026   100.0   99.2     0.685    0.0     91.7   0.51
  4180   -0.0028   -0.130  0.000   0.040  0.170   2.678  0.026   100.0   99.2     0.717    0.0     91.7   0.48
  4200   -0.0047   -0.131  0.000   0.043  0.174   2.543  0.026   100.0   97.7     0.736    0.0     91.7   0.46
  4220   -0.0117   -0.136  0.000   0.042  0.178   2.076  0.026   100.0   99.2     0.732    0.0    100.0   0.49
  4240    0.0018   -0.138  0.000   0.040  0.170   2.555  0.026    99.2   98.4     0.664    0.0    100.0   0.57
      saved checkpoint @ step 4250 | examples: ['NCc1ccc(Cl)cc1', 'C=CCN(CC=C)C(Cc1ccccc1)C(=O)O', 'COc1cc(OC)cc(-c2ccc(OC)c(OC)c2OC)c1', 'NCCCc1ccccc1', 'CCn1nnnc1SCC(=O)N1CCOCC1']
  4260   -0.0257   -0.120  0.000   0.036  0.157   2.869  0.017   100.0   98.4     0.683    0.0    100.0   0.49
  4280   -0.0059   -0.113  0.000   0.032  0.137   3.605  0.017    99.2   94.5     0.592    0.0    100.0   0.46
  4300    0.0213   -0.105  0.000   0.027  0.125   3.917  0.026    99.2   95.3     0.521    0.0     91.7   0.44
  4320   -0.0011   -0.119  0.000   0.035  0.154   2.925  0.026   100.0   98.4     0.690    0.0    100.0   0.48
  4340   -0.0025   -0.115  0.000   0.042  0.156   3.122  0.026   100.0  100.0     0.641    0.8     91.7   0.44
  4360   -0.0076   -0.119  0.000   0.041  0.160   2.781  0.026   100.0   99.2     0.638    0.8    100.0   0.45
  4380   -0.0076   -0.127  0.000   0.038  0.165   2.435  0.026   100.0   99.2     0.709    0.0     91.7   0.45
  4400   -0.0083   -0.118  0.000   0.042  0.160   2.776  0.026   100.0   97.7     0.688    0.8     75.0   0.47
  4420    0.0115   -0.146  0.000   0.047  0.169   2.669  0.026    97.7  100.0     0.776    0.8     91.7   0.48
  4440    0.0515   -0.130  0.000   0.088  0.218   2.326  0.086   100.0  100.0     0.820    3.9     91.7   0.48
  4460   -0.1333   -0.068  0.000   0.140  0.209   3.596  0.008   100.0   94.5     0.694   13.3    100.0   0.51
  4480    0.0332   -0.162  0.000   0.077  0.231   2.215  0.195    99.2  100.0     0.858    1.6    100.0   0.45
  4500   -0.1949   -0.152  0.000   0.049  0.201   2.440  0.005   100.0  100.0     0.766    0.0     91.7   0.45
      saved checkpoint @ step 4500 | examples: ['CSc1nnc(Cn2ncc3ccccc3c2=O)s1', 'O=C1NCc2cc(-c3ccccc3)ccc21', 'C/C(=C/c1ccccc1OC(=O)NC(=O)c1ccccc1)CCC(=O)O', 'COc1ccc(C2=C(c3ccccc3)CN(C)C2)cc1', 'c1ccc(C2NCCc3ccccc32)cc1']
  4520   -0.0911   -0.107  0.000   0.028  0.135   4.499  0.005   100.0   89.8     0.678    0.0    100.0   0.43
  4540    0.0272   -0.142  0.000   0.048  0.189   2.334  0.086   100.0  100.0     0.766    0.0    100.0   0.46
  4560   -0.0991   -0.146  0.000   0.054  0.201   2.024  0.008   100.0  100.0     0.820    0.8     91.7   0.46
  4580   -0.0489   -0.119  0.000   0.048  0.167   3.375  0.008   100.0   99.2     0.724    1.6     91.7   0.45
  4600   -0.0402   -0.089  0.000   0.078  0.159   4.095  0.008    99.2   93.7     0.588    6.2    100.0   0.43
  4620    0.0611   -0.143  0.000   0.078  0.221   2.115  0.130   100.0  100.0     0.867    3.1    100.0   0.46
  4640   -0.1048   -0.135  0.000   0.074  0.209   2.150  0.005   100.0  100.0     0.820    3.1     91.7   0.47
  4660   -0.0426    0.060  0.000   0.314  0.255   7.025  0.026   100.0   79.7     0.588   35.9    100.0   0.45
  4680   -0.0092   -0.159  0.000   0.076  0.228   2.177  0.195    99.2  100.0     0.858    2.3     91.7   0.47
  4700   -0.1753   -0.155  0.000   0.046  0.193   2.263  0.008    99.2   98.4     0.776    0.0    100.0   0.45
  4720   -0.0672   -0.137  0.000   0.048  0.185   3.119  0.008   100.0   99.2     0.701    0.8    100.0   0.44
  4740   -0.0297   -0.123  0.000   0.035  0.158   3.645  0.008   100.0   98.4     0.619    0.8    100.0   0.45
      saved checkpoint @ step 4750 | examples: ['O=C(c1cccnc1)c1ccco1', 'NCCCCNCCCN', 'Cc1ccc(C2=C(c3ccc(Cl)cc3)C(=O)OC2)cc1', 'Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C1O', 'O=c1ccn(COCCCO)c(=O)[nH]1']
  4760   -0.0237   -0.103  0.000   0.044  0.147   4.316  0.008   100.0   95.3     0.623    2.3    100.0   0.43
  4780    0.0367   -0.078  0.000   0.068  0.145   4.605  0.026   100.0   96.9     0.556    5.5     91.7   0.43
  4800    0.0349   -0.097  0.000   0.078  0.176   3.238  0.058   100.0   99.2     0.661    5.5    100.0   0.45
  4820   -0.0029   -0.133  0.000   0.082  0.215   2.282  0.058   100.0  100.0     0.766    3.9     91.7   0.47
  4840    0.0090    0.022  0.000   0.247  0.225   4.669  0.058   100.0   86.7     0.811   22.7    100.0   0.50
  4860   -0.2333   -0.161  0.000   0.058  0.219   1.786  0.011   100.0  100.0     0.844    0.0     91.7   0.48
  4880   -0.0874   -0.148  0.000   0.055  0.203   2.334  0.005   100.0  100.0     0.797    0.8     83.3   0.46
  4900   -0.0492   -0.112  0.000   0.064  0.176   3.371  0.005   100.0   97.7     0.728    3.1    100.0   0.46
  4920    0.6529   -0.088  0.000   0.105  0.193   3.699  0.292   100.0   99.2     0.685    7.8    100.0   0.47
  4940   -0.2398   -0.164  0.000   0.077  0.233   1.845  0.058    99.2  100.0     0.819    1.6     91.7   0.46
  4960   -0.1349   -0.148  0.000   0.067  0.215   1.969  0.017   100.0  100.0     0.812    1.6    100.0   0.46
  4980   -0.0557   -0.109  0.000   0.092  0.201   3.011  0.017   100.0   98.4     0.770    6.2     91.7   0.45
  5000    0.0929   -0.103  0.000   0.131  0.234   2.727  0.130   100.0   98.4     0.802    8.6    100.0   0.47
      saved checkpoint @ step 5000 | examples: ['CCCCCCCCCCNc1c(C#N)cnc2c(C)cccc12', 'O=C(COc1ccc(-c2nc3ccccc3s2)cc1)OCc1ccc([N+](=O)[O-])cc1', 'CC(=O)Oc1ccccc1C(=O)NCc1ccc(C)nc1', 'Oc1ccc(Cc2nnc(/C=C/c3ccccn3)o2)cc1', 'COC1CC(NCc2ccccc2)C(C)(C)N1']

RL_BASELINE_DONE in 38.8 min
